order_id,customer_id,order_date,amount,status
701,521,2025-02-01,1417.62,Cancelled
702,539,2025-12-12,1298.65,Pending
703,225,2024-07-26,330.81,Pending
704,586,2024-06-09,829.23,Completed
705,361,2024-08-23,652.41,Cancelled
706,345,2025-03-12,1744.02,Pending
707,453,2024-08-27,382.32,Completed
708,514,2025-06-09,987.02,Cancelled
709,101,2024-05-01,2163.77,Completed
710,257,2024-11-05,1280.37,Completed
711,268,2024-01-09,2379.02,Completed
712,484,2025-10-31,1113.83,Cancelled
713,486,2024-08-27,1392.34,Cancelled
714,215,2025-03-25,13.06,Pending
715,132,2024-11-08,1224.88,Completed
716,708,2025-07-04,773.57,Completed
717,339,2025-08-04,1172.57,Cancelled
718,337,2025-08-06,608.32,Pending
719,706,2025-09-09,164.44,Pending
720,396,2024-10-17,895.51,Completed
721,59,2025-01-12,704.42,Cancelled
722,401,2024-06-09,412.04,Completed
723,399,2024-07-30,1658.01,Completed
724,163,2025-09-10,406.03,Cancelled
725,207,2024-01-08,2974.25,Completed
726,472,2025-04-18,151.29,Cancelled
727,662,2025-04-12,379.91,Completed
728,633,2025-03-18,2465.09,Pending
729,246,2024-06-10,1339.25,Completed
730,422,2025-07-20,638.03,Completed
731,259,2024-07-31,217.47,Cancelled
732,655,2025-12-12,1224.47,Pending
733,727,2024-05-19,1056.0,Completed
734,144,2025-04-27,531.05,Completed
735,302,2024-05-07,1687.77,Cancelled
736,183,2024-08-09,1148.85,Completed
737,657,2025-11-09,1610.71,Completed
738,256,2025-01-18,338.39,Completed
739,346,2024-07-15,685.79,Completed
740,742,2024-06-20,1888.61,Completed
741,213,2025-07-08,1346.33,Pending
742,670,2024-11-19,2108.82,Completed
743,45,2024-03-09,2985.28,Completed
744,258,2024-04-07,3408.3,Cancelled
745,341,2024-06-28,4023.02,Completed
746,656,2024-08-26,398.33,Cancelled
747,128,2024-11-12,1167.66,Completed
748,207,2024-06-04,687.54,Pending
749,455,2024-12-02,2721.69,Completed
750,25,2024-08-22,1653.81,Completed
751,704,2025-12-13,2298.45,Completed
752,198,2024-02-23,878.59,Completed
753,210,2024-08-29,386.82,Cancelled
754,319,2024-06-17,307.78,Completed
755,293,2025-08-13,1685.62,Pending
756,387,2024-06-20,2623.35,Pending
757,391,2025-03-13,2458.03,Completed
758,390,2025-04-19,2244.6,Completed
759,201,2024-06-07,682.86,Completed
760,504,2025-02-18,2400.2,Pending
761,40,2024-05-07,1454.07,Pending
762,522,2025-12-27,1490.02,Pending
763,249,2025-05-04,2079.48,Completed
764,268,2025-09-11,766.59,Pending
765,13,2024-04-29,1185.02,Completed
766,438,2024-09-15,1729.0,Completed
767,652,2025-08-09,2177.82,Completed
768,716,2024-11-11,1107.27,Completed
769,714,2025-03-03,1155.71,Cancelled
770,203,2025-05-13,944.01,Completed
771,191,2024-07-24,677.08,Completed
772,642,2025-10-01,1630.8,Completed
773,284,2024-03-06,75.71,Completed
774,497,2025-11-19,862.44,Completed
775,682,2025-08-19,947.31,Completed
776,385,2025-09-09,1748.58,Cancelled
777,380,2025-11-29,1550.64,Completed
778,59,2024-12-30,304.74,Completed
779,743,2024-05-22,644.01,Completed
780,717,2024-09-11,2268.22,Completed
781,654,2024-11-25,1657.64,Completed
782,240,2025-09-13,1998.86,Pending
783,395,2024-10-27,1082.54,Cancelled
784,734,2025-05-31,1458.7,Completed
785,479,2024-06-21,331.92,Pending
786,247,2024-09-06,1055.67,Completed
787,446,2024-01-30,1372.46,Completed
788,682,2025-05-02,1029.6,Completed
789,93,2025-12-09,1923.36,Completed
790,660,2024-12-17,3225.65,Pending
791,266,2024-04-28,149.85,Completed
792,607,2024-07-11,1807.25,Completed
793,64,2025-08-27,1207.08,Cancelled
794,696,2024-05-09,859.56,Cancelled
795,324,2024-05-28,1137.58,Completed
796,291,2024-05-29,794.31,Completed
797,490,2025-10-08,2835.89,Completed
798,231,2025-12-18,708.3,Completed
799,676,2024-06-12,1290.15,Completed
800,745,2024-10-16,1022.43,Completed
801,332,2025-08-17,3173.25,Completed
802,299,2024-05-28,1238.16,Completed
803,371,2025-08-12,574.53,Completed
804,99,2024-12-30,821.23,Pending
805,608,2025-03-20,1686.93,Completed
806,177,2025-10-30,889.84,Pending
807,282,2025-10-09,652.13,Pending
808,231,2024-01-24,1086.18,Cancelled
809,661,2025-12-20,1565.52,Pending
810,190,2025-02-19,4356.91,Completed
811,731,2025-10-29,672.33,Completed
812,6,2025-07-22,2488.28,Pending
813,90,2025-07-29,407.7,Completed
814,306,2025-01-07,539.19,Cancelled
815,48,2025-06-15,3652.08,Completed
816,552,2025-06-06,179.01,Completed
817,38,2024-07-11,1537.38,Completed
818,368,2024-10-11,2104.55,Completed
819,468,2024-03-26,1469.28,Completed
820,732,2025-01-16,877.8,Cancelled
821,27,2025-09-10,435.11,Completed
822,113,2025-12-01,1682.77,Cancelled
823,232,2024-10-07,223.44,Completed
824,108,2024-05-06,2185.71,Completed
825,289,2025-07-18,142.35,Completed
826,326,2025-02-02,1580.37,Completed
827,489,2025-08-29,2587.44,Completed
828,147,2025-01-22,1002.16,Cancelled
829,429,2025-12-24,600.52,Pending
830,294,2024-10-09,594.26,Pending
831,417,2024-11-16,929.97,Completed
832,96,2024-06-18,1223.1,Cancelled
833,568,2025-05-19,3012.69,Completed
834,715,2024-05-07,315.9,Pending
835,732,2025-03-11,1105.29,Cancelled
836,622,2025-04-04,182.88,Completed
837,362,2024-02-22,873.58,Pending
838,298,2024-11-02,1658.67,Pending
839,223,2024-11-08,684.24,Cancelled
840,500,2024-02-28,631.8,Completed
841,306,2024-12-28,1185.63,Completed
842,412,2024-12-29,667.86,Completed
843,87,2025-06-25,1129.0,Cancelled
844,160,2025-11-03,732.78,Completed
845,439,2024-07-05,968.91,Cancelled
846,445,2024-01-06,469.1,Completed
847,405,2025-03-07,1302.57,Completed
848,491,2025-11-12,102.4,Completed
849,508,2025-11-29,1414.61,Completed
850,135,2024-04-22,492.82,Completed
851,513,2024-01-14,255.3,Completed
852,612,2024-01-09,1112.17,Pending
853,747,2025-06-07,766.61,Completed
854,683,2025-03-15,1128.8,Completed
855,645,2025-10-11,592.49,Completed
856,197,2024-05-29,315.9,Pending
857,53,2025-01-24,1454.89,Pending
858,63,2025-06-06,398.86,Pending
859,373,2024-10-14,744.6,Completed
860,218,2024-10-19,2079.03,Pending
861,373,2024-12-08,432.42,Completed
862,700,2025-07-19,2027.93,Completed
863,620,2025-01-15,1639.59,Completed
864,645,2025-09-08,851.49,Completed
865,198,2025-12-22,929.97,Pending
866,352,2024-11-04,579.97,Pending
867,197,2025-03-04,2161.48,Cancelled
868,447,2024-03-10,2325.94,Pending
869,297,2024-02-16,210.99,Cancelled
870,408,2025-05-21,704.42,Cancelled
871,394,2025-07-29,1123.46,Pending
872,714,2024-01-10,1402.46,Cancelled
873,726,2024-10-01,352.21,Cancelled
874,547,2024-08-31,47.91,Completed
875,137,2024-10-03,53.32,Completed
876,665,2024-12-21,693.8,Cancelled
877,419,2025-09-18,1797.63,Completed
878,749,2024-10-13,2097.45,Completed
879,670,2024-09-20,1412.38,Cancelled
880,209,2025-08-18,609.81,Pending
881,378,2024-05-31,262.12,Pending
882,190,2024-06-29,1544.77,Completed
883,704,2025-09-14,481.57,Completed
884,252,2025-04-10,783.87,Pending
885,745,2024-01-13,446.88,Cancelled
886,113,2024-01-14,577.83,Completed
887,14,2024-01-10,1992.03,Completed
888,455,2024-06-16,401.02,Completed
889,643,2025-07-10,13.26,Completed
890,558,2024-10-30,1449.08,Completed
891,362,2025-11-02,2299.41,Completed
892,504,2024-06-22,559.02,Completed
893,342,2024-05-01,142.35,Completed
894,155,2024-07-01,1961.43,Pending
895,640,2024-10-20,870.22,Completed
896,272,2025-12-29,357.75,Completed
897,328,2024-05-31,1836.4,Pending
898,149,2024-04-02,1093.52,Completed
899,435,2025-05-07,2487.96,Pending
900,510,2025-07-05,856.53,Cancelled
901,540,2025-08-14,408.82,Completed
902,209,2024-01-18,1689.88,Completed
903,565,2025-03-07,1306.92,Completed
904,121,2025-12-13,1028.72,Completed
905,76,2025-05-03,276.63,Cancelled
906,251,2024-03-19,3790.96,Completed
907,482,2025-02-25,2562.06,Completed
908,619,2024-06-26,478.9,Cancelled
909,568,2025-12-29,582.33,Completed
910,387,2024-05-08,2734.42,Completed
911,710,2025-04-24,2153.05,Pending
912,663,2025-03-10,1066.01,Completed
913,246,2024-10-15,318.22,Completed
914,12,2024-11-12,456.73,Completed
915,584,2025-08-01,1399.66,Completed
916,513,2024-07-18,2473.07,Completed
917,104,2025-05-29,567.66,Completed
918,601,2024-02-08,1596.84,Completed
919,736,2024-08-25,2199.57,Completed
920,747,2025-09-15,616.82,Cancelled
921,41,2025-12-30,1051.33,Pending
922,581,2025-10-04,343.06,Pending
923,317,2025-07-14,1820.01,Completed
924,591,2025-01-07,309.99,Completed
925,265,2025-04-29,888.1,Completed
926,419,2025-09-26,3636.37,Completed
927,519,2025-04-05,1381.05,Completed
928,251,2025-12-17,459.79,Cancelled
929,385,2024-06-11,1303.27,Cancelled
930,478,2025-04-24,1356.37,Cancelled
931,412,2024-12-02,1196.89,Completed
932,118,2024-10-12,49.22,Pending
933,150,2025-10-17,1710.41,Completed
934,485,2024-08-06,587.69,Completed
935,277,2024-09-15,481.57,Completed
936,415,2024-03-24,1263.69,Completed
937,439,2024-12-16,501.18,Completed
938,549,2025-12-06,3128.65,Completed
939,80,2025-11-14,453.57,Cancelled
940,15,2024-06-03,973.79,Pending
941,270,2025-06-17,395.52,Completed
942,193,2025-03-06,1285.06,Cancelled
943,196,2025-11-26,26.12,Cancelled
944,310,2024-11-10,611.52,Cancelled
945,424,2025-02-24,670.99,Completed
946,181,2025-04-14,810.97,Pending
947,292,2025-11-06,1499.76,Pending
948,666,2024-01-17,2673.93,Cancelled
949,516,2025-08-18,1717.15,Completed
950,391,2024-04-27,933.42,Completed
951,8,2025-01-18,1688.77,Completed
952,5,2025-02-28,222.34,Completed
953,532,2025-09-06,2272.74,Completed
954,632,2025-10-21,639.99,Pending
955,132,2025-10-13,1404.46,Pending
956,237,2024-04-11,1034.55,Completed
957,643,2024-09-23,425.12,Cancelled
958,448,2024-01-12,721.86,Cancelled
959,586,2025-01-26,1743.36,Completed
960,246,2025-10-30,1693.08,Completed
961,676,2024-02-22,342.12,Completed
962,654,2025-08-16,1053.66,Completed
963,110,2024-05-25,953.78,Completed
964,401,2024-04-13,154.42,Pending
965,641,2024-03-19,1214.64,Completed
966,183,2025-11-06,274.66,Cancelled
967,496,2025-09-20,1302.57,Cancelled
968,125,2024-07-16,40.06,Cancelled
969,525,2024-06-05,1003.04,Completed
970,746,2025-12-09,1487.24,Completed
971,668,2024-10-28,2285.19,Pending
972,403,2024-04-15,1542.65,Cancelled
973,611,2024-10-05,357.68,Completed
974,205,2025-08-03,1219.17,Completed
975,524,2024-09-16,1388.99,Cancelled
976,185,2024-11-26,692.31,Pending
977,381,2024-05-28,455.24,Completed
978,735,2024-12-02,1866.03,Completed
979,218,2025-06-23,882.18,Completed
980,688,2024-03-17,1711.43,Cancelled
981,48,2024-10-08,274.66,Pending
982,616,2024-11-30,4252.71,Cancelled
983,473,2024-10-18,2270.44,Completed
984,482,2024-04-07,1057.32,Pending
985,321,2025-05-20,210.3,Cancelled
986,506,2025-10-18,978.71,Completed
987,108,2024-11-26,1498.0,Pending
988,551,2024-01-06,819.85,Completed
989,338,2025-12-05,1946.29,Cancelled
990,152,2025-08-21,2588.25,Pending
991,288,2024-11-25,1172.38,Pending
992,362,2025-07-25,922.47,Completed
993,218,2024-01-14,2767.95,Completed
994,527,2024-11-16,2266.47,Completed
995,464,2025-09-27,1271.77,Cancelled
996,434,2024-06-17,963.14,Completed
997,113,2024-09-03,1939.93,Completed
998,122,2025-07-17,1272.71,Completed
999,342,2024-02-24,1571.44,Pending
1000,199,2024-10-28,1885.06,Completed
1001,698,2024-02-21,228.74,Completed
1002,37,2025-08-12,1242.94,Completed
1003,636,2025-12-17,1701.37,Pending
1004,176,2024-07-27,1164.96,Completed
1005,516,2025-12-18,2514.2,Cancelled
1006,171,2024-07-10,1492.6,Completed
1007,79,2024-06-23,1579.4,Completed
1008,113,2024-02-16,1409.69,Completed
1009,103,2024-11-07,2229.29,Completed
1010,470,2024-01-14,1798.37,Completed
1011,496,2024-04-25,963.14,Completed
1012,676,2024-05-25,1855.89,Completed
1013,199,2025-01-21,608.59,Completed
1014,180,2024-09-28,530.68,Completed
1015,594,2025-06-16,667.86,Completed
1016,356,2024-10-22,786.36,Completed
1017,478,2025-11-28,2339.45,Completed
1018,67,2024-10-28,1345.35,Completed
1019,441,2024-12-26,230.07,Completed
1020,291,2025-05-29,1296.68,Cancelled
1021,443,2025-08-22,1363.56,Completed
1022,433,2025-02-12,1580.31,Completed
1023,696,2024-11-26,276.77,Cancelled
1024,568,2024-07-23,2051.16,Completed
1025,385,2025-03-23,1302.08,Completed
1026,702,2025-12-30,2175.44,Completed
1027,432,2024-03-31,733.7,Completed
1028,557,2025-08-02,499.94,Completed
1029,413,2025-11-17,3093.43,Completed
1030,342,2025-08-31,1351.63,Completed
1031,599,2025-11-21,305.76,Cancelled
1032,148,2025-07-29,734.13,Pending
1033,644,2024-11-14,3278.03,Completed
1034,533,2024-04-09,843.72,Completed
1035,401,2024-02-26,1148.89,Completed
1036,628,2025-11-28,333.93,Pending
1037,190,2024-05-25,1442.49,Completed
1038,488,2025-05-06,767.52,Completed
1039,401,2025-01-30,1634.46,Completed
1040,12,2025-08-17,222.93,Completed
1041,456,2024-02-13,1354.85,Completed
1042,163,2025-01-01,1882.73,Cancelled
1043,65,2024-06-27,2333.08,Completed
1044,286,2025-11-05,2414.94,Completed
1045,726,2025-06-03,2043.67,Cancelled
1046,633,2025-02-17,667.02,Completed
1047,238,2024-04-08,2754.36,Completed
1048,108,2024-06-27,2985.84,Pending
1049,453,2025-01-18,295.29,Cancelled
1050,111,2025-12-16,2852.8,Pending
1051,696,2024-10-19,1153.08,Completed
1052,89,2025-08-19,290.83,Completed
1053,6,2025-01-03,69.64,Pending
1054,509,2024-07-13,1554.29,Completed
1055,450,2025-03-13,194.45,Pending
1056,530,2024-11-01,262.12,Completed
1057,616,2025-07-07,457.48,Completed
1058,400,2025-12-21,214.67,Completed
1059,77,2025-07-01,1793.67,Cancelled
1060,320,2025-02-12,147.66,Cancelled
1061,597,2025-04-27,777.88,Completed
1062,268,2024-07-24,408.51,Completed
1063,338,2025-11-10,1291.3,Completed
1064,720,2024-02-06,153.6,Completed
1065,83,2025-07-18,1414.22,Pending
1066,509,2025-06-03,1498.51,Completed
1067,201,2025-07-01,995.59,Cancelled
1068,713,2024-05-08,856.01,Pending
1069,199,2024-12-17,204.41,Pending
1070,603,2024-01-11,2230.73,Completed
1071,59,2024-03-19,406.18,Completed
1072,359,2025-09-08,1867.77,Completed
1073,79,2024-09-13,1088.94,Cancelled
1074,455,2025-12-31,2309.88,Completed
1075,327,2025-12-15,592.04,Cancelled
1076,723,2025-09-28,969.12,Pending
1077,313,2025-07-20,39.18,Completed
1078,37,2024-08-28,1849.85,Pending
1079,87,2024-03-02,2078.43,Completed
1080,389,2024-07-07,358.02,Pending
1081,555,2024-12-22,1935.53,Completed
1082,744,2025-09-28,2959.43,Pending
1083,398,2025-11-25,2234.7,Completed
1084,479,2024-08-31,153.33,Completed
1085,88,2024-09-12,945.87,Cancelled
1086,276,2025-11-06,274.66,Completed
1087,677,2024-11-24,1037.44,Completed
1088,478,2024-02-07,2884.33,Completed
1089,565,2024-11-17,1753.72,Completed
1090,151,2025-09-24,838.49,Completed
1091,451,2025-08-16,168.24,Completed
1092,63,2024-09-22,255.3,Completed
1093,736,2024-02-15,1325.18,Cancelled
1094,116,2025-06-07,1226.82,Completed
1095,74,2025-10-19,1882.38,Pending
1096,418,2025-10-29,964.68,Completed
1097,27,2024-04-18,1211.33,Cancelled
1098,596,2025-12-30,1837.14,Completed
1099,391,2025-10-26,342.12,Completed
1100,516,2025-08-11,1103.18,Cancelled
1101,533,2025-03-27,1500.3,Completed
1102,237,2025-04-11,302.49,Completed
1103,420,2025-01-05,2536.93,Completed
1104,236,2025-04-04,1080.32,Pending
1105,418,2025-11-21,498.34,Cancelled
1106,322,2024-04-30,2430.47,Completed
1107,465,2024-01-16,102.4,Completed
1108,729,2025-04-26,238.33,Completed
1109,707,2024-06-19,1066.23,Completed
1110,363,2024-05-10,1151.72,Pending
1111,606,2025-09-15,261.29,Cancelled
1112,364,2025-04-04,1071.36,Pending
1113,522,2024-03-26,851.49,Completed
1114,691,2025-10-26,1496.61,Pending
1115,305,2025-05-20,583.35,Completed
1116,594,2025-06-04,1170.73,Pending
1117,441,2025-06-15,882.19,Completed
1118,499,2025-03-25,817.34,Completed
1119,683,2024-10-12,872.49,Completed
1120,173,2024-01-29,427.05,Cancelled
1121,200,2024-01-07,13.06,Pending
1122,585,2025-03-12,205.98,Pending
1123,456,2025-03-18,601.2,Pending
1124,81,2024-08-15,2700.61,Completed
1125,689,2024-03-16,333.93,Completed
1126,326,2024-07-13,143.73,Cancelled
1127,252,2024-05-20,1595.92,Cancelled
1128,509,2024-10-16,1530.33,Completed
1129,4,2025-03-20,2477.95,Completed
1130,629,2025-01-24,427.74,Cancelled
1131,308,2024-08-25,1895.76,Completed
1132,225,2024-04-25,1443.62,Completed
1133,677,2024-04-26,1611.06,Completed
1134,30,2024-10-24,1835.94,Completed
1135,268,2025-11-22,1505.41,Completed
1136,348,2025-10-13,1361.36,Completed
1137,212,2025-10-02,1788.97,Completed
1138,93,2025-12-22,2739.72,Completed
1139,371,2025-07-02,389.58,Completed
1140,298,2024-06-14,465.38,Completed
1141,21,2025-06-23,1110.39,Completed
1142,35,2024-10-05,2521.49,Completed
1143,76,2025-05-31,682.86,Pending
1144,620,2024-06-04,3031.17,Completed
1145,310,2024-10-07,1178.8,Pending
1146,386,2024-10-25,457.48,Pending
1147,286,2025-05-09,1009.8,Completed
1148,382,2025-07-13,2059.24,Completed
1149,577,2024-04-21,2293.5,Completed
1150,502,2025-08-30,963.14,Completed
1151,485,2025-06-19,1322.58,Cancelled
1152,346,2024-06-03,1775.66,Completed
1153,707,2024-08-02,2399.57,Cancelled
1154,527,2025-07-22,386.82,Completed
1155,385,2024-05-10,1619.75,Completed
1156,449,2024-04-26,2546.3,Completed
1157,409,2024-01-10,667.86,Completed
1158,536,2024-11-26,1482.52,Cancelled
1159,629,2025-01-15,2174.19,Cancelled
1160,169,2025-06-20,826.6,Pending
1161,154,2025-04-26,338.49,Completed
1162,205,2025-12-11,2552.45,Completed
1163,652,2025-07-26,742.36,Completed
1164,599,2024-11-09,2429.83,Completed
1165,157,2024-04-15,1930.09,Completed
1166,661,2025-01-27,1994.55,Completed
1167,173,2024-01-03,1343.14,Completed
1168,487,2024-01-01,142.35,Completed
1169,524,2025-03-26,1108.99,Pending
1170,724,2025-04-30,2537.13,Completed
1171,171,2025-10-10,931.6,Completed
1172,712,2024-09-13,1949.31,Completed
1173,746,2025-03-10,832.65,Completed
1174,201,2025-03-28,682.77,Completed
1175,378,2024-09-16,357.68,Cancelled
1176,663,2024-10-08,1810.22,Pending
1177,736,2025-04-27,2524.6,Cancelled
1178,40,2025-01-13,183.43,Completed
1179,430,2024-05-02,1489.7,Completed
1180,18,2024-12-06,654.94,Completed
1181,15,2025-11-11,592.81,Pending
1182,747,2024-09-30,240.26,Completed
1183,706,2025-06-01,168.44,Pending
1184,281,2025-07-28,139.28,Completed
1185,714,2024-03-29,1338.21,Cancelled
1186,606,2025-10-03,1440.82,Completed
1187,472,2024-03-24,1327.38,Completed
1188,318,2024-02-24,2309.31,Pending
1189,193,2024-10-06,976.16,Completed
1190,95,2025-05-16,2209.4,Completed
1191,38,2025-08-22,992.67,Pending
1192,356,2025-10-23,237.72,Completed
1193,93,2025-06-09,1093.84,Completed
1194,675,2025-10-08,2094.18,Completed
1195,35,2024-11-26,1789.71,Completed
1196,664,2024-04-12,929.68,Completed
1197,632,2025-04-12,1279.48,Cancelled
1198,495,2025-11-25,658.61,Pending
1199,276,2025-08-14,1302.57,Pending
1200,308,2025-09-03,1672.91,Cancelled
1201,56,2024-04-02,1129.1,Completed
1202,472,2024-01-01,1068.86,Completed
1203,190,2024-08-29,2093.59,Completed
1204,489,2024-06-12,1059.99,Completed
1205,716,2024-08-05,662.24,Pending
1206,137,2025-02-13,2282.63,Completed
1207,74,2024-12-21,686.22,Pending
1208,241,2025-01-12,1457.24,Completed
1209,662,2024-08-23,1486.68,Completed
1210,436,2024-06-03,2292.28,Completed
1211,184,2024-06-16,217.47,Pending
1212,703,2024-04-13,868.38,Pending
1213,589,2025-06-03,2555.08,Pending
1214,436,2024-09-21,3209.9,Completed
1215,115,2024-07-02,2382.81,Pending
1216,265,2024-07-21,1307.1,Cancelled
1217,376,2024-02-21,851.38,Cancelled
1218,274,2024-07-02,1877.12,Completed
1219,611,2024-04-24,120.18,Completed
1220,255,2024-06-28,1478.46,Completed
1221,649,2025-05-20,2126.05,Pending
1222,583,2025-04-14,275.86,Completed
1223,151,2025-09-15,3012.44,Completed
1224,411,2024-01-23,1226.27,Completed
1225,197,2025-08-07,1299.41,Completed
1226,588,2025-04-29,769.83,Completed
1227,409,2024-07-04,1582.59,Completed
1228,282,2024-09-30,409.44,Pending
1229,66,2025-09-18,2219.88,Completed
1230,13,2024-12-17,2477.31,Completed
1231,216,2025-06-29,3617.37,Completed
1232,575,2024-12-19,1205.06,Completed
1233,323,2025-04-07,1379.37,Pending
1234,171,2025-10-01,1945.1,Completed
1235,551,2024-05-14,288.28,Pending
1236,217,2024-04-23,2391.07,Cancelled
1237,361,2024-08-10,1653.49,Pending
1238,515,2025-07-02,2054.41,Cancelled
1239,296,2024-01-04,592.22,Cancelled
1240,595,2025-10-30,1888.21,Pending
1241,516,2024-03-23,2925.81,Cancelled
1242,380,2024-01-24,1703.03,Cancelled
1243,180,2025-04-28,2176.35,Completed
1244,471,2024-09-07,1571.12,Cancelled
1245,164,2024-09-07,457.11,Pending
1246,699,2025-11-24,1876.57,Pending
1247,663,2025-06-30,1915.97,Completed
1248,373,2025-02-13,1539.51,Cancelled
1249,740,2024-06-22,1561.91,Completed
1250,338,2025-10-19,842.27,Completed
1251,339,2025-04-06,1895.81,Completed
1252,27,2024-08-14,2518.12,Completed
1253,487,2025-12-31,2901.37,Pending
1254,300,2025-01-28,373.76,Completed
1255,599,2024-01-13,2873.13,Completed
1256,175,2024-12-18,1509.47,Completed
1257,494,2024-06-28,2067.61,Pending
1258,285,2025-09-15,1818.3,Completed
1259,537,2024-08-21,1814.44,Completed
1260,69,2024-10-04,213.33,Cancelled
1261,581,2025-06-19,1183.53,Completed
1262,234,2025-12-07,1632.0,Pending
1263,94,2024-07-13,1419.5,Completed
1264,250,2025-08-22,1807.42,Cancelled
1265,120,2025-03-28,1435.74,Completed
1266,10,2025-08-18,522.58,Pending
1267,604,2025-10-12,2244.56,Cancelled
1268,337,2025-06-03,935.09,Pending
1269,695,2025-07-28,910.24,Cancelled
1270,522,2025-04-26,377.27,Pending
1271,97,2025-03-29,506.27,Completed
1272,315,2025-05-28,1343.73,Completed
1273,216,2025-08-07,1525.7,Completed
1274,625,2025-11-09,2865.82,Completed
1275,235,2024-09-26,435.48,Pending
1276,461,2024-11-11,2562.82,Pending
1277,468,2024-10-07,1749.55,Completed
1278,383,2024-01-25,2077.11,Completed
1279,516,2025-03-26,309.99,Completed
1280,334,2025-05-06,3347.11,Cancelled
1281,622,2025-08-23,144.14,Pending
1282,283,2025-07-04,2735.79,Completed
1283,156,2024-06-03,850.6,Cancelled
1284,587,2025-07-13,1355.01,Completed
1285,370,2025-04-01,1072.52,Completed
1286,342,2024-07-22,1287.15,Completed
1287,438,2025-02-09,35.49,Pending
1288,525,2025-01-17,1948.53,Completed
1289,342,2025-10-11,194.45,Completed
1290,116,2025-06-28,645.16,Completed
1291,666,2024-07-14,3582.63,Completed
1292,75,2024-07-05,2691.0,Cancelled
1293,412,2025-08-11,920.7,Completed
1294,9,2024-08-18,2000.48,Completed
1295,469,2025-10-31,1530.85,Completed
1296,212,2024-11-11,667.02,Completed
1297,41,2024-05-10,1361.07,Cancelled
1298,207,2024-11-06,1597.57,Completed
1299,127,2025-01-19,2585.02,Completed
1300,409,2024-07-22,1383.69,Completed
1301,167,2024-08-02,2809.36,Completed
1302,520,2025-01-03,831.03,Pending
1303,410,2024-04-12,1513.48,Completed
1304,667,2025-10-21,1552.31,Pending
1305,182,2025-08-01,1719.67,Completed
1306,40,2024-03-03,1431.27,Cancelled
1307,633,2025-02-28,3563.5,Completed
1308,374,2024-04-22,262.12,Completed
1309,414,2025-10-02,1315.23,Completed
1310,36,2024-05-27,98.44,Pending
1311,740,2025-06-21,539.35,Completed
1312,430,2024-03-08,2056.49,Completed
1313,319,2025-05-02,1685.54,Pending
1314,490,2025-05-19,667.89,Cancelled
1315,231,2025-11-06,877.06,Completed
1316,630,2024-04-17,525.21,Completed
1317,337,2025-12-28,439.38,Pending
1318,594,2024-02-05,70.33,Pending
1319,15,2024-05-26,1006.31,Completed
1320,493,2025-05-10,1944.87,Completed
1321,465,2025-09-28,2052.9,Completed
1322,191,2024-09-18,2894.62,Completed
1323,270,2024-03-05,618.89,Completed
1324,564,2025-12-30,655.0,Completed
1325,567,2024-03-25,697.38,Cancelled
1326,18,2024-07-22,931.9,Completed
1327,372,2025-07-06,445.48,Completed
1328,651,2025-10-11,1453.5,Cancelled
1329,435,2024-07-26,910.32,Completed
1330,535,2025-03-07,1503.09,Pending
1331,685,2024-11-15,862.44,Completed
1332,148,2025-05-07,253.77,Completed
1333,606,2024-07-17,645.8,Completed
1334,744,2025-08-22,342.23,Completed
1335,12,2025-10-14,1899.07,Completed
1336,677,2025-03-24,147.66,Completed
1337,466,2024-06-06,358.8,Completed
1338,642,2025-04-22,742.38,Pending
1339,231,2025-06-19,295.14,Completed
1340,372,2024-09-04,888.74,Pending
1341,258,2025-10-17,585.34,Cancelled
1342,104,2025-12-31,837.64,Pending
1343,682,2024-09-29,3550.14,Completed
1344,44,2025-09-08,322.58,Completed
1345,245,2025-01-04,2636.89,Cancelled
1346,588,2025-06-19,3326.3,Completed
1347,25,2025-10-07,364.64,Completed
1348,747,2025-04-12,2508.21,Completed
1349,49,2024-11-28,2068.49,Pending
1350,411,2024-12-22,1699.14,Completed
1351,314,2024-04-13,2753.92,Completed
1352,360,2024-12-11,1386.18,Pending
1353,596,2024-11-13,1105.42,Cancelled
1354,204,2024-04-05,2929.81,Completed
1355,395,2024-04-16,137.93,Completed
1356,42,2024-09-08,766.04,Cancelled
1357,712,2024-08-12,603.85,Completed
1358,13,2024-10-30,767.31,Completed
1359,450,2025-02-28,1578.22,Cancelled
1360,410,2025-10-04,1917.04,Cancelled
1361,241,2024-11-23,2820.24,Cancelled
1362,552,2025-08-15,811.53,Completed
1363,549,2024-11-17,1838.17,Completed
1364,230,2025-04-21,1053.66,Completed
1365,510,2025-08-28,352.21,Pending
1366,460,2025-07-26,906.89,Completed
1367,737,2024-10-09,1747.59,Cancelled
1368,722,2024-05-16,696.51,Pending
1369,339,2024-08-26,2314.01,Cancelled
1370,602,2024-05-02,697.1,Completed
1371,200,2024-09-11,678.85,Cancelled
1372,747,2024-05-02,288.28,Completed
1373,718,2025-12-02,2137.29,Pending
1374,364,2024-06-30,1046.16,Pending
1375,360,2025-10-24,2307.14,Completed
1376,571,2024-03-01,352.21,Completed
1377,13,2024-01-05,1397.49,Completed
1378,194,2025-10-13,2044.57,Cancelled
1379,384,2025-08-10,1649.8,Completed
1380,551,2024-05-03,1074.89,Completed
1381,103,2025-05-24,1685.46,Completed
1382,399,2025-04-03,69.64,Completed
